id,id_cliente,id_vendedor,dte,total_dte,estado,descripcion
907,155,11,11850,636503,Entregado,"3x Disco Duro Externo 2TB, 3x Laptop Corporate 14', 3x Auriculares con Micrófono USB"
908,15,8,11851,791688,Entregado,2x Memoria RAM 16GB DDR4
909,250,7,11852,137462,Sin entregar,"1x Monitor LED 24' Full HD, 3x Disco Duro Externo 2TB"
910,178,15,11854,404941,Sin entregar,"3x Escáner de Documentos Portátil, 2x Hub USB-C 8 en 1, 2x Disco Duro Externo 2TB"
911,42,4,11856,984906,Sin entregar,"3x Laptop Corporate 14', 1x Silla de Escritorio Ergonómica, 3x Teclado Mecánico RGB, 1x Hub USB-C 8 en 1"
912,160,7,11858,403280,Entregado,"3x Silla de Escritorio Ergonómica, 2x Disco Duro Externo 2TB"
913,103,6,11859,689602,Entregado,1x Disco Duro Externo 2TB
914,92,1,11860,448744,Sin entregar,2x Mouse Ergonómico Inalámbrico
915,50,12,11862,566438,Entregado,1x Laptop Corporate 14'
916,73,6,11863,776917,Entregado,"2x Impresora Láser Multifuncional, 3x Mouse Ergonómico Inalámbrico"
917,46,7,11864,156630,Entregado,2x Mouse Ergonómico Inalámbrico
918,6,5,11865,289754,Entregado,"2x Licencia Software Antivirus 1 Año, 2x Monitor LED 24' Full HD, 1x Disco Duro Externo 2TB, 2x Teclado Mecánico RGB"
919,170,6,11867,64035,Entregado,"1x Hub USB-C 8 en 1, 1x Monitor LED 24' Full HD, 1x Licencia Software Antivirus 1 Año, 3x Mouse Ergonómico Inalámbrico"
920,178,12,11869,446017,Entregado,"1x Escáner de Documentos Portátil, 3x Memoria RAM 16GB DDR4, 3x Teclado Mecánico RGB"
921,219,33,11870,775586,Entregado,"1x Mouse Ergonómico Inalámbrico, 3x Disco Duro Externo 2TB, 2x Teclado Mecánico RGB"
922,218,27,11871,854040,Entregado,"1x Teclado Mecánico RGB, 3x Monitor LED 24' Full HD, 2x Silla de Escritorio Ergonómica, 3x Licencia Software Antivirus 1 Año"
923,96,18,11874,557702,Entregado,"3x Mouse Ergonómico Inalámbrico, 2x Disco Duro Externo 2TB, 3x Licencia Software Antivirus 1 Año, 2x Auriculares con Micrófono USB"
924,69,13,11876,675562,Entregado,1x Teclado Mecánico RGB
925,116,8,11877,646338,Entregado,"3x Teclado Mecánico RGB, 1x Impresora Láser Multifuncional, 2x Memoria RAM 16GB DDR4, 2x Escáner de Documentos Portátil"
926,22,5,11880,97030,Sin entregar,2x Impresora Láser Multifuncional
927,91,8,11883,716132,Entregado,3x Silla de Escritorio Ergonómica
928,87,14,11886,920383,Entregado,"2x Silla de Escritorio Ergonómica, 2x Memoria RAM 16GB DDR4, 2x Licencia Software Antivirus 1 Año, 2x Disco Duro Externo 2TB"
929,46,15,11887,217348,Entregado,"1x Impresora Láser Multifuncional, 2x Licencia Software Antivirus 1 Año"
930,76,27,11888,916762,Entregado,1x Impresora Láser Multifuncional
931,31,3,11889,907570,Entregado,"2x Laptop Corporate 14', 1x Auriculares con Micrófono USB, 3x Teclado Mecánico RGB"
932,65,10,11891,490499,Entregado,"3x Teclado Mecánico RGB, 3x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico"
933,3,10,11893,598155,Entregado,"3x Disco Duro Externo 2TB, 3x Memoria RAM 16GB DDR4, 1x Licencia Software Antivirus 1 Año"
934,168,27,11895,486565,Entregado,"1x Memoria RAM 16GB DDR4, 3x Teclado Mecánico RGB"
935,54,18,11898,864582,Entregado,"3x Auriculares con Micrófono USB, 2x Escáner de Documentos Portátil"
936,209,15,11901,825154,Entregado,"2x Monitor LED 24' Full HD, 3x Disco Duro Externo 2TB, 2x Teclado Mecánico RGB"
937,113,15,11902,349570,Entregado,1x Disco Duro Externo 2TB
938,224,5,11905,275870,Entregado,"3x Hub USB-C 8 en 1, 2x Laptop Corporate 14', 2x Silla de Escritorio Ergonómica"
939,108,14,11906,510388,Entregado,"3x Hub USB-C 8 en 1, 1x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional, 1x Disco Duro Externo 2TB"
940,40,11,11907,226639,Entregado,"3x Memoria RAM 16GB DDR4, 2x Teclado Mecánico RGB, 1x Hub USB-C 8 en 1, 2x Monitor LED 24' Full HD"
941,85,15,11908,846418,Entregado,"3x Monitor LED 24' Full HD, 3x Mouse Ergonómico Inalámbrico, 1x Hub USB-C 8 en 1"
942,212,18,11909,254696,Entregado,1x Mouse Ergonómico Inalámbrico
943,234,13,11910,241909,Entregado,"3x Teclado Mecánico RGB, 3x Hub USB-C 8 en 1, 1x Impresora Láser Multifuncional"
944,15,12,11912,136988,Entregado,2x Mouse Ergonómico Inalámbrico
945,101,6,11914,764468,Entregado,3x Mouse Ergonómico Inalámbrico
946,123,3,11916,844820,Entregado,"2x Teclado Mecánico RGB, 3x Mouse Ergonómico Inalámbrico, 3x Hub USB-C 8 en 1, 2x Impresora Láser Multifuncional"
947,155,10,11917,15647,Sin entregar,"2x Auriculares con Micrófono USB, 2x Licencia Software Antivirus 1 Año"
948,2,5,11918,306322,Entregado,"3x Monitor LED 24' Full HD, 2x Memoria RAM 16GB DDR4, 3x Escáner de Documentos Portátil, 2x Teclado Mecánico RGB"
949,119,2,11920,303656,Entregado,3x Impresora Láser Multifuncional
950,89,10,11922,206355,Entregado,"1x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico, 3x Memoria RAM 16GB DDR4, 2x Teclado Mecánico RGB"
951,99,6,11924,571624,Entregado,3x Memoria RAM 16GB DDR4
952,62,6,11925,472591,Entregado,"3x Licencia Software Antivirus 1 Año, 1x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional"
953,185,7,11928,507006,Sin entregar,"1x Memoria RAM 16GB DDR4, 1x Auriculares con Micrófono USB, 3x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
954,116,6,11930,619211,Entregado,"2x Teclado Mecánico RGB, 1x Auriculares con Micrófono USB, 1x Laptop Corporate 14'"
955,178,15,11933,260033,Entregado,"1x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4, 2x Teclado Mecánico RGB, 1x Licencia Software Antivirus 1 Año"
956,235,5,11936,267003,Sin entregar,"2x Licencia Software Antivirus 1 Año, 1x Silla de Escritorio Ergonómica, 1x Hub USB-C 8 en 1"
957,169,8,11939,340525,Entregado,"1x Mouse Ergonómico Inalámbrico, 1x Silla de Escritorio Ergonómica, 3x Impresora Láser Multifuncional, 1x Hub USB-C 8 en 1"
958,76,4,11940,969918,Entregado,"1x Mouse Ergonómico Inalámbrico, 2x Monitor LED 24' Full HD, 2x Laptop Corporate 14', 1x Impresora Láser Multifuncional"
959,183,2,11941,396704,Entregado,"3x Silla de Escritorio Ergonómica, 3x Laptop Corporate 14'"
960,170,4,11944,745475,Entregado,"3x Hub USB-C 8 en 1, 1x Impresora Láser Multifuncional, 1x Silla de Escritorio Ergonómica, 2x Laptop Corporate 14'"
961,238,8,11945,492209,Sin entregar,"1x Teclado Mecánico RGB, 2x Hub USB-C 8 en 1, 1x Monitor LED 24' Full HD"
962,87,7,11946,712341,Entregado,1x Teclado Mecánico RGB
963,43,6,11949,138743,Entregado,3x Memoria RAM 16GB DDR4
964,209,11,11950,463303,Entregado,"3x Auriculares con Micrófono USB, 1x Licencia Software Antivirus 1 Año, 3x Teclado Mecánico RGB"
965,241,14,11952,83003,Entregado,1x Teclado Mecánico RGB
966,92,11,11953,930795,Entregado,"3x Laptop Corporate 14', 2x Memoria RAM 16GB DDR4"
967,100,7,11954,857832,Entregado,"1x Teclado Mecánico RGB, 1x Monitor LED 24' Full HD, 1x Impresora Láser Multifuncional, 2x Disco Duro Externo 2TB"
968,197,18,11956,559138,Sin entregar,3x Hub USB-C 8 en 1
969,44,9,11959,965271,Entregado,2x Escáner de Documentos Portátil
970,179,13,11962,151054,Sin entregar,"3x Disco Duro Externo 2TB, 3x Mouse Ergonómico Inalámbrico"
971,218,18,11964,851162,Entregado,1x Disco Duro Externo 2TB
972,234,15,11967,961747,Entregado,"3x Auriculares con Micrófono USB, 3x Licencia Software Antivirus 1 Año, 1x Teclado Mecánico RGB, 1x Hub USB-C 8 en 1"
973,158,4,11968,505512,Sin entregar,"3x Teclado Mecánico RGB, 1x Memoria RAM 16GB DDR4, 1x Hub USB-C 8 en 1"
974,96,18,11969,599392,Entregado,"1x Teclado Mecánico RGB, 3x Mouse Ergonómico Inalámbrico, 1x Memoria RAM 16GB DDR4"
975,237,15,11970,939783,Sin entregar,"3x Mouse Ergonómico Inalámbrico, 1x Impresora Láser Multifuncional, 3x Disco Duro Externo 2TB"
976,166,10,11972,443842,Entregado,3x Teclado Mecánico RGB
977,88,8,11974,598573,Sin entregar,"3x Auriculares con Micrófono USB, 1x Laptop Corporate 14'"
978,179,8,11977,345719,Entregado,"3x Auriculares con Micrófono USB, 1x Disco Duro Externo 2TB, 1x Mouse Ergonómico Inalámbrico, 2x Silla de Escritorio Ergonómica"
979,245,7,11978,213361,Entregado,1x Licencia Software Antivirus 1 Año
980,33,3,11979,594770,Entregado,"1x Escáner de Documentos Portátil, 1x Auriculares con Micrófono USB"
981,21,14,11982,41543,Entregado,"2x Impresora Láser Multifuncional, 1x Mouse Ergonómico Inalámbrico, 3x Teclado Mecánico RGB, 1x Escáner de Documentos Portátil"
982,74,15,11984,807065,Sin entregar,"1x Impresora Láser Multifuncional, 2x Silla de Escritorio Ergonómica"
983,97,6,11986,382552,Entregado,"1x Silla de Escritorio Ergonómica, 2x Memoria RAM 16GB DDR4, 1x Auriculares con Micrófono USB, 2x Licencia Software Antivirus 1 Año"
984,219,3,11988,383128,Entregado,"3x Escáner de Documentos Portátil, 3x Auriculares con Micrófono USB, 1x Mouse Ergonómico Inalámbrico"
985,98,15,11990,487409,Entregado,"3x Silla de Escritorio Ergonómica, 3x Impresora Láser Multifuncional, 2x Memoria RAM 16GB DDR4"
986,86,5,11991,783864,Entregado,"1x Teclado Mecánico RGB, 3x Mouse Ergonómico Inalámbrico, 3x Hub USB-C 8 en 1, 3x Laptop Corporate 14'"
987,126,13,11993,66999,Entregado,"2x Memoria RAM 16GB DDR4, 3x Disco Duro Externo 2TB, 3x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica"
988,227,2,11995,746123,Entregado,3x Memoria RAM 16GB DDR4
989,50,14,11996,761989,Sin entregar,"3x Hub USB-C 8 en 1, 2x Disco Duro Externo 2TB, 3x Auriculares con Micrófono USB"
990,95,2,11999,928387,Sin entregar,"1x Memoria RAM 16GB DDR4, 2x Teclado Mecánico RGB, 3x Licencia Software Antivirus 1 Año, 3x Silla de Escritorio Ergonómica"
991,8,5,12002,332097,Entregado,"2x Escáner de Documentos Portátil, 1x Silla de Escritorio Ergonómica, 3x Mouse Ergonómico Inalámbrico"
992,244,6,12005,779817,Entregado,1x Monitor LED 24' Full HD
993,183,13,12008,488497,Entregado,"1x Hub USB-C 8 en 1, 2x Escáner de Documentos Portátil, 1x Monitor LED 24' Full HD, 2x Auriculares con Micrófono USB"
994,178,10,12010,263955,Sin entregar,"1x Escáner de Documentos Portátil, 3x Impresora Láser Multifuncional, 3x Memoria RAM 16GB DDR4, 2x Monitor LED 24' Full HD"
995,69,7,12011,538723,Entregado,"2x Hub USB-C 8 en 1, 1x Impresora Láser Multifuncional, 1x Laptop Corporate 14', 1x Mouse Ergonómico Inalámbrico"
996,107,27,12014,741868,Sin entregar,"1x Licencia Software Antivirus 1 Año, 2x Impresora Láser Multifuncional, 1x Memoria RAM 16GB DDR4, 3x Mouse Ergonómico Inalámbrico"
997,51,18,12015,666616,Sin entregar,"2x Auriculares con Micrófono USB, 3x Monitor LED 24' Full HD"
998,48,7,12016,457816,Entregado,1x Hub USB-C 8 en 1
999,67,14,12017,672345,Entregado,"1x Licencia Software Antivirus 1 Año, 2x Escáner de Documentos Portátil, 1x Monitor LED 24' Full HD, 2x Mouse Ergonómico Inalámbrico"
1000,71,3,12018,346259,Entregado,"2x Laptop Corporate 14', 2x Escáner de Documentos Portátil, 3x Teclado Mecánico RGB"
1001,3,2,12019,354926,Entregado,"1x Laptop Corporate 14', 1x Licencia Software Antivirus 1 Año, 1x Escáner de Documentos Portátil"
1002,203,1,12022,558216,Entregado,"2x Escáner de Documentos Portátil, 2x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional, 2x Silla de Escritorio Ergonómica"
1003,95,11,12024,858180,Entregado,"2x Teclado Mecánico RGB, 3x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4"
1004,224,11,12026,670223,Entregado,2x Laptop Corporate 14'
1005,103,5,12029,16367,Entregado,1x Escáner de Documentos Portátil
1006,72,8,12032,577976,Entregado,"3x Silla de Escritorio Ergonómica, 2x Escáner de Documentos Portátil, 3x Hub USB-C 8 en 1"
1007,1,11,12033,587324,Entregado,2x Licencia Software Antivirus 1 Año
1008,249,11,12034,615813,Entregado,"3x Teclado Mecánico RGB, 3x Escáner de Documentos Portátil, 1x Silla de Escritorio Ergonómica, 2x Memoria RAM 16GB DDR4"
1009,241,18,12036,730252,Entregado,2x Hub USB-C 8 en 1
1010,156,7,12038,790504,Entregado,"3x Auriculares con Micrófono USB, 3x Escáner de Documentos Portátil"
1011,33,18,12039,16259,Sin entregar,3x Impresora Láser Multifuncional
1012,224,15,12042,288249,Sin entregar,"2x Silla de Escritorio Ergonómica, 3x Monitor LED 24' Full HD"
1013,62,8,12045,376035,Sin entregar,"3x Mouse Ergonómico Inalámbrico, 1x Licencia Software Antivirus 1 Año"
1014,112,1,12046,630762,Entregado,"2x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4"
1015,66,18,12049,788095,Sin entregar,1x Licencia Software Antivirus 1 Año
1016,163,18,12052,304833,Entregado,2x Hub USB-C 8 en 1
1017,239,3,12053,752086,Entregado,"2x Memoria RAM 16GB DDR4, 1x Hub USB-C 8 en 1, 1x Auriculares con Micrófono USB"
1018,30,10,12055,500325,Sin entregar,1x Monitor LED 24' Full HD
1019,190,7,12057,835949,Entregado,2x Escáner de Documentos Portátil
1020,219,11,12058,348160,Entregado,"3x Escáner de Documentos Portátil, 3x Laptop Corporate 14', 1x Impresora Láser Multifuncional, 2x Licencia Software Antivirus 1 Año"
1021,82,12,12060,656565,Entregado,"3x Auriculares con Micrófono USB, 3x Licencia Software Antivirus 1 Año"
1022,28,13,12061,233938,Sin entregar,2x Auriculares con Micrófono USB
1023,38,10,12063,636909,Sin entregar,"2x Silla de Escritorio Ergonómica, 1x Licencia Software Antivirus 1 Año"
1024,73,5,12066,467351,Entregado,2x Escáner de Documentos Portátil
1025,129,4,12068,306200,Entregado,"3x Hub USB-C 8 en 1, 1x Escáner de Documentos Portátil, 2x Silla de Escritorio Ergonómica"
1026,181,13,12070,607968,Entregado,1x Disco Duro Externo 2TB
1027,54,8,12073,134000,Entregado,2x Mouse Ergonómico Inalámbrico
1028,101,10,12076,538783,Entregado,"2x Laptop Corporate 14', 2x Auriculares con Micrófono USB"
1029,174,18,12078,180946,Sin entregar,"3x Memoria RAM 16GB DDR4, 3x Hub USB-C 8 en 1, 2x Monitor LED 24' Full HD"
1030,179,7,12080,971213,Entregado,"3x Monitor LED 24' Full HD, 2x Mouse Ergonómico Inalámbrico, 2x Disco Duro Externo 2TB, 3x Laptop Corporate 14'"
1031,148,5,12081,917535,Entregado,"1x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica, 3x Impresora Láser Multifuncional, 1x Mouse Ergonómico Inalámbrico"
1032,167,1,12084,846767,Entregado,"3x Hub USB-C 8 en 1, 1x Escáner de Documentos Portátil, 2x Monitor LED 24' Full HD"
1033,174,6,12086,312656,Sin entregar,2x Monitor LED 24' Full HD
1034,46,2,12088,886158,Entregado,3x Auriculares con Micrófono USB
1035,152,14,12090,616037,Entregado,"1x Licencia Software Antivirus 1 Año, 1x Memoria RAM 16GB DDR4"
1036,62,13,12091,199626,Entregado,"3x Impresora Láser Multifuncional, 3x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico, 1x Memoria RAM 16GB DDR4"
1037,222,13,12093,279305,Entregado,"2x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica"
1038,22,4,12094,56915,Entregado,"1x Licencia Software Antivirus 1 Año, 3x Hub USB-C 8 en 1, 3x Auriculares con Micrófono USB, 3x Teclado Mecánico RGB"
1039,71,4,12096,599483,Entregado,"3x Memoria RAM 16GB DDR4, 3x Silla de Escritorio Ergonómica"
1040,77,5,12098,347805,Entregado,1x Disco Duro Externo 2TB
1041,233,33,12101,493410,Entregado,"2x Memoria RAM 16GB DDR4, 3x Laptop Corporate 14'"
1042,201,27,12104,715997,Entregado,"3x Monitor LED 24' Full HD, 3x Auriculares con Micrófono USB, 1x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año"
1043,230,4,12107,272480,Entregado,"1x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico"
1044,205,11,12109,22714,Sin entregar,1x Laptop Corporate 14'
1045,53,6,12112,91754,Entregado,2x Auriculares con Micrófono USB
1046,22,4,12113,666347,Sin entregar,"2x Disco Duro Externo 2TB, 3x Auriculares con Micrófono USB, 1x Mouse Ergonómico Inalámbrico"
1047,77,2,12114,86298,Entregado,"1x Licencia Software Antivirus 1 Año, 3x Auriculares con Micrófono USB, 2x Silla de Escritorio Ergonómica"
1048,81,27,12117,551049,Entregado,"1x Escáner de Documentos Portátil, 3x Auriculares con Micrófono USB, 1x Licencia Software Antivirus 1 Año"
1049,210,2,12120,354412,Entregado,"1x Laptop Corporate 14', 2x Teclado Mecánico RGB"
1050,246,5,12121,889121,Sin entregar,"2x Escáner de Documentos Portátil, 1x Disco Duro Externo 2TB"
1051,160,14,12124,268498,Entregado,2x Auriculares con Micrófono USB
1052,98,6,12126,841349,Entregado,"3x Silla de Escritorio Ergonómica, 1x Monitor LED 24' Full HD, 3x Impresora Láser Multifuncional, 1x Memoria RAM 16GB DDR4"
1053,162,9,12127,704522,Entregado,"3x Hub USB-C 8 en 1, 3x Disco Duro Externo 2TB"
1054,211,27,12130,188684,Entregado,"2x Memoria RAM 16GB DDR4, 2x Mouse Ergonómico Inalámbrico"
1055,7,8,12132,402404,Sin entregar,1x Impresora Láser Multifuncional
1056,29,33,12135,684303,Entregado,"2x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB, 1x Hub USB-C 8 en 1, 1x Licencia Software Antivirus 1 Año"
1057,3,4,12137,162836,Sin entregar,"1x Teclado Mecánico RGB, 3x Memoria RAM 16GB DDR4, 3x Monitor LED 24' Full HD, 2x Escáner de Documentos Portátil"
1058,211,18,12140,738258,Entregado,2x Auriculares con Micrófono USB
1059,147,10,12143,120075,Entregado,"1x Escáner de Documentos Portátil, 2x Monitor LED 24' Full HD, 2x Laptop Corporate 14'"
1060,89,33,12144,619095,Sin entregar,"1x Silla de Escritorio Ergonómica, 3x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico, 3x Impresora Láser Multifuncional"
1061,169,5,12145,468888,Entregado,"3x Memoria RAM 16GB DDR4, 2x Escáner de Documentos Portátil"
1062,236,12,12146,918655,Entregado,"2x Licencia Software Antivirus 1 Año, 3x Escáner de Documentos Portátil"
1063,47,15,12148,451920,Entregado,"2x Silla de Escritorio Ergonómica, 2x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional"
1064,226,8,12151,974608,Sin entregar,"2x Licencia Software Antivirus 1 Año, 2x Monitor LED 24' Full HD, 1x Impresora Láser Multifuncional"
1065,21,3,12154,930154,Sin entregar,"3x Monitor LED 24' Full HD, 1x Mouse Ergonómico Inalámbrico"
1066,191,10,12155,598072,Entregado,"2x Laptop Corporate 14', 2x Memoria RAM 16GB DDR4, 3x Auriculares con Micrófono USB, 3x Mouse Ergonómico Inalámbrico"
1067,228,33,12158,641438,Entregado,1x Memoria RAM 16GB DDR4
1068,49,1,12161,204244,Sin entregar,"3x Hub USB-C 8 en 1, 3x Auriculares con Micrófono USB, 3x Disco Duro Externo 2TB, 3x Teclado Mecánico RGB"
1069,11,15,12164,183760,Entregado,"1x Licencia Software Antivirus 1 Año, 1x Auriculares con Micrófono USB"
1070,94,5,12165,769900,Sin entregar,"2x Laptop Corporate 14', 1x Memoria RAM 16GB DDR4, 2x Silla de Escritorio Ergonómica"
1071,87,8,12166,220707,Entregado,2x Impresora Láser Multifuncional
1072,76,9,12168,990227,Entregado,"3x Laptop Corporate 14', 2x Licencia Software Antivirus 1 Año"
1073,237,10,12169,724311,Entregado,3x Silla de Escritorio Ergonómica
1074,15,12,12171,979153,Entregado,2x Escáner de Documentos Portátil
1075,77,12,12173,347323,Entregado,2x Laptop Corporate 14'
1076,48,13,12176,691474,Sin entregar,"2x Laptop Corporate 14', 1x Monitor LED 24' Full HD, 1x Memoria RAM 16GB DDR4"
1077,132,5,12179,773381,Entregado,"3x Monitor LED 24' Full HD, 2x Silla de Escritorio Ergonómica, 1x Laptop Corporate 14', 2x Mouse Ergonómico Inalámbrico"
1078,96,10,12181,135486,Entregado,"2x Memoria RAM 16GB DDR4, 1x Mouse Ergonómico Inalámbrico, 2x Auriculares con Micrófono USB"
1079,215,15,12184,226505,Entregado,"3x Mouse Ergonómico Inalámbrico, 2x Disco Duro Externo 2TB"
1080,92,7,12185,486991,Entregado,2x Teclado Mecánico RGB
1081,35,13,12186,723322,Entregado,"3x Hub USB-C 8 en 1, 1x Disco Duro Externo 2TB, 2x Laptop Corporate 14', 3x Mouse Ergonómico Inalámbrico"
1082,31,14,12188,436613,Entregado,"2x Auriculares con Micrófono USB, 3x Silla de Escritorio Ergonómica, 3x Mouse Ergonómico Inalámbrico, 3x Disco Duro Externo 2TB"
1083,34,4,12190,966332,Entregado,1x Laptop Corporate 14'
1084,89,27,12191,211426,Entregado,1x Licencia Software Antivirus 1 Año
1085,174,11,12192,28112,Entregado,"2x Escáner de Documentos Portátil, 2x Laptop Corporate 14', 2x Memoria RAM 16GB DDR4, 1x Silla de Escritorio Ergonómica"
1086,64,5,12194,84795,Entregado,"1x Teclado Mecánico RGB, 2x Impresora Láser Multifuncional"
1087,64,14,12197,19491,Entregado,"3x Silla de Escritorio Ergonómica, 3x Monitor LED 24' Full HD"
1088,157,6,12200,250056,Entregado,"3x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año"
1089,31,5,12201,738831,Entregado,"2x Laptop Corporate 14', 1x Impresora Láser Multifuncional, 3x Teclado Mecánico RGB, 1x Mouse Ergonómico Inalámbrico"
1090,222,2,12202,445333,Sin entregar,"1x Memoria RAM 16GB DDR4, 2x Auriculares con Micrófono USB, 2x Impresora Láser Multifuncional, 2x Teclado Mecánico RGB"
1091,131,14,12203,862061,Entregado,1x Impresora Láser Multifuncional
1092,94,9,12205,838593,Entregado,"2x Hub USB-C 8 en 1, 1x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB"
1093,1,2,12206,191005,Entregado,"2x Teclado Mecánico RGB, 3x Impresora Láser Multifuncional, 1x Silla de Escritorio Ergonómica"
1094,48,9,12208,61089,Entregado,"1x Disco Duro Externo 2TB, 3x Hub USB-C 8 en 1, 1x Impresora Láser Multifuncional, 3x Monitor LED 24' Full HD"
1095,198,5,12211,576885,Entregado,"3x Disco Duro Externo 2TB, 3x Hub USB-C 8 en 1, 2x Escáner de Documentos Portátil"
1096,167,9,12212,617932,Sin entregar,"1x Escáner de Documentos Portátil, 1x Memoria RAM 16GB DDR4"
1097,162,4,12213,28005,Sin entregar,3x Escáner de Documentos Portátil
1098,50,15,12214,183587,Entregado,3x Monitor LED 24' Full HD
1099,88,10,12217,72378,Entregado,"1x Teclado Mecánico RGB, 1x Auriculares con Micrófono USB, 2x Mouse Ergonómico Inalámbrico, 3x Laptop Corporate 14'"
1100,65,33,12220,244313,Entregado,"2x Disco Duro Externo 2TB, 1x Silla de Escritorio Ergonómica, 2x Monitor LED 24' Full HD"
1101,135,27,12222,340461,Entregado,3x Mouse Ergonómico Inalámbrico
1102,179,5,12224,98763,Entregado,"3x Laptop Corporate 14', 1x Escáner de Documentos Portátil, 3x Hub USB-C 8 en 1"
1103,127,33,12226,697646,Entregado,2x Mouse Ergonómico Inalámbrico
1104,99,33,12229,223704,Sin entregar,"1x Memoria RAM 16GB DDR4, 1x Escáner de Documentos Portátil, 1x Impresora Láser Multifuncional, 3x Teclado Mecánico RGB"
1105,152,1,12230,676446,Entregado,"1x Auriculares con Micrófono USB, 2x Hub USB-C 8 en 1, 3x Impresora Láser Multifuncional, 2x Escáner de Documentos Portátil"
1106,31,6,12233,237769,Sin entregar,"1x Laptop Corporate 14', 2x Auriculares con Micrófono USB"
1107,164,5,12234,359477,Entregado,"3x Mouse Ergonómico Inalámbrico, 1x Impresora Láser Multifuncional, 1x Laptop Corporate 14'"
1108,30,1,12237,279708,Entregado,"2x Licencia Software Antivirus 1 Año, 1x Escáner de Documentos Portátil, 3x Disco Duro Externo 2TB"
1109,68,5,12240,225553,Entregado,"3x Escáner de Documentos Portátil, 1x Impresora Láser Multifuncional, 2x Disco Duro Externo 2TB, 1x Laptop Corporate 14'"
1110,248,9,12243,823433,Entregado,"3x Impresora Láser Multifuncional, 3x Laptop Corporate 14'"
1111,28,13,12246,732128,Entregado,"3x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1, 2x Escáner de Documentos Portátil"
1112,84,9,12247,587030,Entregado,"2x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año"
1113,60,14,12249,849042,Sin entregar,"2x Mouse Ergonómico Inalámbrico, 1x Silla de Escritorio Ergonómica, 2x Monitor LED 24' Full HD"
1114,209,6,12250,201485,Entregado,"3x Escáner de Documentos Portátil, 1x Silla de Escritorio Ergonómica"
1115,73,1,12253,573367,Entregado,"3x Mouse Ergonómico Inalámbrico, 3x Hub USB-C 8 en 1, 1x Memoria RAM 16GB DDR4"
1116,37,3,12254,404439,Entregado,"3x Teclado Mecánico RGB, 3x Silla de Escritorio Ergonómica, 1x Memoria RAM 16GB DDR4, 3x Monitor LED 24' Full HD"
1117,155,4,12255,44931,Sin entregar,"3x Memoria RAM 16GB DDR4, 1x Laptop Corporate 14', 1x Monitor LED 24' Full HD, 1x Licencia Software Antivirus 1 Año"
1118,69,5,12256,103709,Entregado,1x Laptop Corporate 14'
1119,189,11,12259,415162,Entregado,1x Teclado Mecánico RGB
1120,195,15,12261,602706,Entregado,"2x Impresora Láser Multifuncional, 1x Disco Duro Externo 2TB"
1121,15,33,12262,377619,Entregado,"1x Licencia Software Antivirus 1 Año, 1x Auriculares con Micrófono USB, 1x Monitor LED 24' Full HD"
1122,76,4,12265,214046,Entregado,"1x Mouse Ergonómico Inalámbrico, 2x Laptop Corporate 14', 2x Teclado Mecánico RGB, 1x Licencia Software Antivirus 1 Año"
1123,168,10,12267,436158,Entregado,"3x Licencia Software Antivirus 1 Año, 3x Memoria RAM 16GB DDR4"
1124,126,6,12268,974889,Entregado,1x Teclado Mecánico RGB
1125,92,3,12270,139221,Entregado,"1x Monitor LED 24' Full HD, 3x Disco Duro Externo 2TB, 1x Hub USB-C 8 en 1"
1126,110,27,12271,251404,Sin entregar,"1x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico, 3x Memoria RAM 16GB DDR4"
1127,160,10,12273,739139,Entregado,"3x Monitor LED 24' Full HD, 2x Impresora Láser Multifuncional, 2x Silla de Escritorio Ergonómica"
1128,205,3,12276,334762,Entregado,3x Mouse Ergonómico Inalámbrico
1129,82,5,12277,935561,Entregado,"3x Silla de Escritorio Ergonómica, 2x Hub USB-C 8 en 1, 3x Monitor LED 24' Full HD, 2x Escáner de Documentos Portátil"
